NDGT-751||that's where pulsars come from the most reliable timekeepers in the universe
NDGT-752||most Stellar explosion take place in distant galaxies with a star with a blow-up within the Milky Way its death throes would be bright enough for everyone to see even without a telescope
NDGT-753||nobody on Earth saw the invisible x-rays or gamma rays from the last two Supernova spectaculars hosted by our galaxy
NDGT-754||one in 1572 and another in 1604 yet their wondrous visible light was widely reported
NDGT-756||what's a way around that problem is simple gather all observations of your object perhaps obtained by colleagues and multiple bands of light then assigned visible colors to Invisible bands of Interest creating one meta multiband image
NDGT-757||that's precisely what Jordy from the television series Star Trek the Next Generation season with that power of vision you miss nothing
NDGT-758||only after you identify the band of your Astro physical affection can you begin to think about the size of your mirror the materials you need to make it the shape and surface it must have and the kind of detector you will need
NDGT-759||x-ray wavelengths for example are extremely short so if you're accumulating them
NDGT-760||your mirror had better be super smooth less imperfections in the surface distort them
NDGT-761||but if you're Gathering long radio waves your mirror could be made of chicken wire that you've been with your hands because the irregularities in The Wire would be much smaller than the wavelengths or after
NDGT-762||of course you also want plenty of detail high-resolution so your mirror should be as big as you can afford to make it in the end your telescope must be much much wider than the wavelength of light you aim to detect
NDGT-763||and nowhere is this need more evident than in the construction of a radio telescope
NDGT-765||Tanglewood metal-framed secured with wooden crosses ports and flooring it turned in place like a merry-go-round but on Wheels built with spare parts for a Model T Ford
NDGT-766||jansky hit Tunes the hundred-foot-long contraption to a wavelength of about 15 me corresponding to a frequency of 20.5 MHz
NDGT-767||Jacquee's agenda on behalf of his employer Bell Telephone Laboratories was to study any hisses from earth-based radio sources that might contaminate terrestrial radio communications
NDGT-768||this greatly resembles the tasks that Bell Labs gave penzias and Wilson 35 years later to find microwave noise and they're receiver as we heard in chapter 3 which led to the discovery of the cosmic microwave background
NDGT-769||by spending a couple of years painstakingly tracking and timing the static is the registered in his jury-rigged antenna he had discovered that radio waves emanate not just from locals
NDGT-771||Karl jansky published his results under the title electrical disturbances apparently of extraterrestrial origin
NDGT-772||with that observation radio astronomy was born
NDGT-774||1938 under nobody is employ Reber confirm jansky's Discovery and spent the next five years making low-resolution maps of the radio sky
NDGT-775||Reapers telescope was small and crude by today's standards modern radio telescopes are quite another matter
NDGT-778||the world's largest radio telescope complete
NDGT-779||in 2016 it's called The 500 m a church spiracle radio telescope or fast for short
NDGT-780||it was built by China in there Grillo Province and is larger in area than 30 football fields
NDGT-781||if aliens ever give us a call
NDGT-783||all notes Super Size Me was the unwritten model for telescope long before the fast food industry coined the slogan radio interferometers former jumbo class unto themselves
NDGT-784||one of them a very large array of radio dishes near Socorro New Mexico
NDGT-786||there's also the very long Baseline array with 10824 dishes Fanning 5,000 miles from Hawaii to the Virgin Island enabling the highest resolution of any radio telescope in the world
NDGT-787||in the microwave and relatively new to interferometers we've got the 66 and 10 is of Alma the Atacama large millimeter array in the remote Andes mountains of Northern Chile
NDGT-788||tune for wavelength that rain from fractions of a mm to several CM gives astrophysicists high resolution
NDGT-789||categories of cosmic action unseen in other band such as the structure of collapsing gas cloud as they become nurseries from which stars are born
NDGT-790||Alma's location is by intention the most arid landscape on Earth
NDGT-791||3 miles above sea level and well above the wettest clouds
NDGT-792||Warner may be fine for microwave cooking but it's bad for astrophysicists because the water vapor in Earth's atmosphere choose up pristine microwave signals from across the Galaxy and Beyond
NDGT-793||these two phenomena are of course related water is the most common ingredient in food and microwave ovens primarily heat water
NDGT-794||taken together you get the best indication that water absorbs microwave frequencies
NDGT-795||so if you want clean observations of cosmic object you must minimize the amount of water vapor between your telescope and the universe
NDGT-797||at the ultra short wavelengths in the electromagnetic spectrum you find the high frequency high-energy gamma rays with wavelength measured in picometers
NDGT-798||that's trillionths of a meter discovered in 1900 they were not detected from space until a new kind of telescope was placed aboard NASA's Explorer 11 satellite in 1961
NDGT-799||anybody who watches too many Sci-Fi movies knows that gamma rays are bad for you you might turn green and muscular or spiderwebs might squirt from your wrist but they're also hard to trap they pass right through ordinary lenses and mirrors
NDGT-800||Alvin to observe them guts of Explorer 11 telescope held a device called a scintillator which responds to incoming gamma-rays by pumping out electrically charged particles
NDGT-801||if you measure energies of the particles you can tell what
NDGT-803||but this was the Cold War a time when nobody believed anybody about anything
NDGT-804||invoking the military eatock trust but verify the US deployed a new series of satellites the veil has to scan for gamma ray bursts that would result from Soviet nuclear tests
NDGT-808||the origin remains a bit of a mystery but the best explanation hold that in the electrical storm free electrons accelerate to near the speed of light and then slam into the nuclei of atmospheric atoms generating gamma rays
NDGT-809||today telescopes operate in every invisible part of this
NDGT-810||some from the ground but most from space where telescopes view is unimpeded by Earth's absorptive atmosphere
NDGT-811||we can now observe phenomena ranging from low-frequency radio waves it doesn't meters across Crest to Crest to high-frequency gamma rays no longer than a quadrillion 7 m
NDGT-812||that rich palette of Life supplies no end of astrophysical discoveries
NDGT-813||curious how much gas lurks Among the Stars and galaxies radio telescopes do that best there is no knowledge of the cosmic background and no real understanding of the Big Bang without microwave telescopes
NDGT-814||want to peek at the Stellar nurseries deep inside Galactic gas clouds pay attention to an infrared telescopes do
NDGT-815||how about admissions from the vicinity of ordinary black holes and supermassive black hole in the center of a galaxy
NDGT-816||ultraviolet and x-ray telescopes do that best
NDGT-817||want to watch the high-energy explosion of a giant star whose mass is is gray
NDGT-818||40 Sons catch the drama by a gamma ray telescopes
NDGT-819||we've come a long way since herschel's experiment with rays that were unfit for vision empowering us to explore the universe for what it is rather than for what it seems to be
NDGT-820||Herschel would be proud We achieved true Cosmic Vision only after seeing the unseeable
NDGT-821||dazzlingly Rich collection of objects and phenomena across space and across time that we met now dream of an hour full ossification
NDGT-822||chapter 10 between the planets
NDGT-823||from a distance our solar system looks empty
NDGT-824||if you enclosed it within a sphere one large enough to contain the orbit of Neptune the outermost Planet then the volume occupied by the sun all the planets and their moons would take up
NDGT-825||little more than one trillionth the enclosed space
NDGT-827||interplanetary space is so not empty that Earth during its 30 km/s orbital Journey plows through hundreds of tons of meteors per day
NDGT-828||most of them no larger than a grain of sand nearly all of them burn in Earth's upper atmosphere slamming into the air with so much energy that the debris vaporizes on contact
NDGT-829||our frail species evolved under this protective blanket
NDGT-830||larger golf ball-sized meteors heat fast but unevenly and often shatter into many smaller pieces before they vaporize
NDGT-831||still larger meteors scenes their surface but otherwise make it all the way to the ground intact
NDGT-832||you think that by now we have to 4.6 billion trips around the sun earth would have vacuumed up all possible debris and its orbital path
NDGT-833||but things were once much worse
NDGT-834||4/2 billion years after the formation of the Sun and its Planet so much junk rain down on Earth that heat from the persistent energy of impact rendered Earth's atmosphere hot and our crust Multan
NDGT-835||one substantial Hunter jump led to the formation of the Moon
NDGT-838||not only is the solar system scarred by the Flotsam of its formation but nearby interplanetary space also contains rocks of all sizes that would Jennison from Mars the Moon and Earth by the ground recoil from high-speed impact
NDGT-839||computer studies of meteor strikes demonstrate conclusively that surface rocks near impact zoned can get thrust upward with enough speed to escape the body's gravitational tether
NDGT-840||at the rate we're discovering meteorites on Earth whose origin is Mars we conclude that about 1,000 tons of Martian rocks
NDGT-841||rain down on Earth each year perhaps the same amount reaches Earth from the Moon
NDGT-842||in retrospect we didn't have to go to the Moon to retrieve moon rocks plenty come to us
NDGT-843||although they were not of our choosing and we didn't yet know it during the Apollo program
NDGT-844||most of the Solar System's asteroid live and work in the main asteroid belt a roughly flat zone between the orbits of Mars and Jupiter
NDGT-846||sounds insignificant but accumulated perturbations of their orbit continually create a deadly subset perhaps a few thousand who's eccentric pad intersect Earth's orbit
NDGT-849||the dutch-born American astronomer Gerard Kuiper Advanced the idea that in the cold depths of space beyond the orbit of Neptune they reside Frozen leftovers from the formation of the solar system
NDGT-850||without a massive Planet upon which to fall most of these comments will orbit the Sun for billions of
NDGT-851||as is true for the asteroid belt some objects of the Kuiper belt travel on eccentric pad that cross the orbits of other planets
NDGT-852||Pluto and its Ensemble of sibling called puccinos crossed Neptune's path around the Sun other Kuiper Belt objects plunge all the way down to the inner solar system Crossing planetary orbits with abandon
NDGT-853||this sucks that include Howie the most famous Comet of the mall
NDGT-854||far beyond the Kuiper belt extending halfway to the nearest Stars lives a spherical reservoir of comets call the Oort cloud name for yawning or the Dutch astrophysicists who first to dusitd2 existence
NDGT-855||this zone is responsible for the long. Comets those with orbital. Far longer than a human lifetime
NDGT-856||unlike Kuiper Belt comets word cloud, can rain down on the inner solar system from any angle and from any direction
NDGT-857||two brightest of the 1990s comet Hale-Bopp and Chaka Taki with both from the Oort cloud and are not coming back anytime soon
NDGT-858||if we had eyes that could see magnetic field Jupiter would look ten times larger than the full moon in the sky
NDGT-859||spacecraft at Jupiter must be designed to remain unaffected by this powerful force
NDGT-860||as the English physicist Michael Faraday demonstrated in the 1800 if you pass a wire across a magnetic field you generated voltage difference along the wires length
NDGT-862||last night kept count they were 56 moons among the planets in the Solar System
NDGT-863||then I woke up one morning to learn that another dozen had been discovered around Saturn
NDGT-864||after that incident I decided to no longer keep track all I care about now is whether any of them would be fun places to visit or to study
NDGT-865||by some measures the Solar System's moons are more fascinating than the planets they orbit
NDGT-866||Earth's moon is about 14 hundreds of diameter of the Sun but it's also one 400's far from us making the sun in the moon the same size on the sky
NDGT-867||a coincidence not shared by any other planet Moon combination in the solar system allowing for uniquely photogenic total solar eclipses
NDGT-868||also has tidally locked the moon leaving it with identical periods of rotation on its axis and revolution around Earth
NDGT-869||wherever and whenever this happened the locked Moon shows only one face to its host plan
NDGT-870||Jupiter system of moons is replete with eyeballs
NDGT-871||IO Jupiter's closest moon is tidally locked and structurally stressed by interactions with Jupiter and with other moons pumping enough heat into the little orb to render molten it interior rocks
NDGT-873||if ever there was a next best place to look for life it's here
NDGT-874||an artist co-worker mine once at whether alien life-forms from Europa would be called European
NDGT-875||the absence of any other plausible answer force me to say yes
NDGT-876||Pluto's largest moon Charon is so big and close to Pluto that Pluto and Charon
NDGT-877||each title Lee lock the other their rotation. And their periods our Revolution identical
NDGT-878||we call this a double tidal lock with sounds like a yet-to-be invented wrestling hold
NDGT-879||by convention moons are named for Greek Personalities in the life of the Greek counterpart to the Roman god after whom the planet itself was named
NDGT-880||the classical God LED complicated socialized so there's no shortage of characters from which to draw
NDGT-882||had Hershel succeeded the planet list would read Mercury Venus Earth Mars Jupiter Saturn
NDGT-885||the sun loses material from its surface at a rate of more than a million tons per second
NDGT-886||we call this the solar wind which takes the form of high-energy charged particles
NDGT-889||Earth's atmosphere is commonly described as extending dozens of miles above Earth's surface
NDGT-890||satellites in low-earth orbit typically travel between 100 and 400 miles up completing an orbit in about 90 minutes while you can't breathe at those altitude some atmospheric molecules remain
NDGT-891||enough to slowly drain orbital energy from unsuspecting satellites
NDGT-892||to combat this drag satellites in low orbit require income it and boosts less they fall back to Earth and burn up in the atmosphere
NDGT-893||an alternative way to define the edge of our atmosphere is to ask we're its density of gas molecules equal
NDGT-894||the density of gas molecules in interplanetary space
NDGT-895||under that definition Earth's atmosphere extends thousands of miles
NDGT-897||with an orbit precisely matching the rotation rate of Earth these satellites appear to hover which makes them ideal for relaying signals from one part of Earth's surface to another
NDGT-898||Newton's Laws specifically state that while the gravity of a planet gets weaker and weaker the farther from it you travel there is no distance with a force of gravity reaches zero
NDGT-899||the planet Jupiter with his mighty gravitational field bat
NDGT-900||Harm's Way many comets that would otherwise wreak havoc on the inner solar system
NDGT-902||we have exploited the gravitational fields of planet for nearly every probe launched into space
NDGT-903||the Cassini probe for example which visited Saturn was gravitationally assisted twice by Venus once by Earth on a return fly by and once by Jupiter
NDGT-904||like a multi cushion billiards shot trajectories from one planet to another a common
NDGT-905||are tiny probes would not otherwise have enough speed and energy from a rocket to reach their destination
NDGT-906||I'm now accountable for some of the Solar System's interplanetary debris
NDGT-907||in November 2000 the main belt asteroid 1994 Ka
NDGT-908||discovered by David Levy and Carolyn Shoemaker was named 13123 Tyson in my honor
NDGT-909||what I enjoyed the distinction there's no particular reason to get big-headed about it plenty of asteroids have familiar names so just Jody Harriet and Thomas there are even asteroids out there named Merlin James Bond and Santa
NDGT-910||now in the hundreds of thousand the asteroid count might soon challenge our capacity to name them
NDGT-911||whether or not that day arrives I take comfort knowing that my chunk of cosmic debris is not alone as it litters the space between the planets being joined by a long list of other chunks name for real and fictional people
NDGT-912||I'm also glad that at the moment my asteroid is not headed towards Earth
NDGT-913||chapter 11 XL planet Earth
NDGT-914||what do you prefer to Sprint swim walk or crawl from one place to another on Earth you can enjoy close-up views of our planet Unlimited Supply of things to notice
NDGT-915||you might see a vein of pink Limestone on the wall of a canyon a ladybug eating an aphid on the stem of a rose a clamshell poking out from the sand all you have to do is look
NDGT-916||from the window Evan to sending jetliner those surface details rapidly disappear
NDGT-917||no effing appetizers no curious clams
NDGT-918||reach cruising altitude around 7 Mi up and identifying major roadways becomes a challenge
NDGT-919||detail continues to vanish as you rise into space from the window the International Space Station which orbits about 250
NDGT-920||you might find Paris London New York and Los Angeles in the daytime but only because you learned where they are in geography class at night their sprawling cityscape percent of obvious glow
NDGT-921||bike day contrary to Common wisdom you probably won't see the Great Pyramids at Giza and you certainly won't see the Great Wall of China
NDGT-923||from orbit with the unaided eye you would have seen smoke plumes rising from the oil field fires in Kuwait at the end of the first Persian Gulf War in 1991
NDGT-924||and smoke from the burning World Trade Center towers in New York City on September 11th 2001
NDGT-925||you also noticed the green brown boundaries between swaths of irrigated and arid land beyond that short list there's not much else made by humans that's identifiable from hundreds of miles up in the sky
NDGT-926||you can see plenty of natural scenery though including hurricanes in the Gulf of Mexico ice floes in the North Atlantic and volcanic eruptions wherever they occur
NDGT-927||from the Moon a quarter Million Miles Away New York Paris and the rest of Earth Urban glitter doesn't even show up as a twinkle but from your lunar Vantage you can still watch Major weather fronts move across the planet
NDGT-928||from Mars at its closest some 35 Million Miles Away massive snow-capped Mountain chains and the edges of Earth's continents would be visible through a large backyard telescope
NDGT-929||travel out to Neptune 3 billion miles away just down the block on a cosmic scale and the sun itself becomes a thousand times
NDGT-930||now occupying 1000c area on the daytime sky that it occupies when seen from Earth
NDGT-931||and what if Earth itself it's a spec no brighter than a dim star all but lost in the glare of the Sun
NDGT-932||celebrated photograph taken in 1990 from just beyond Neptune's orbit by the Voyager 1 spacecraft shows just how underwhelming Earth looks from deep space a pale blue dot as the American astrophysicist Carl Sagan called
NDGT-933||and that's generous without the help of a caption you might not even know it's there
NDGT-934||what would happen if some big brain aliens from the great beyond scan the skies with are naturally superb visual organs further hated by alien state-of-the-art Optical accessories
NDGT-935||what visible features of planet Earth might they detect
NDGT-936||balloonist would be first and foremost water covers more than two-thirds of Earthsea
NDGT-937||the Pacific Ocean alone spans nearly an entire side of the planet
NDGT-938||any beings with enough equipment and expertise to detect our planets color would surely infer the presence of water the third most abundant molecule in the universe
NDGT-940||feelings Rosso see major weather system come and go
NDGT-941||with careful study they could readily distinguish features related to clouds in the atmosphere from features related to the surface of Earth itself
NDGT-942||time for a reality check the nearest exoplanet the nearest Planet in orbit around a star that is not the sun can be found in our neighbor star system Alpha Century about four light-years from us invisible mostly from our southern hemisphere
NDGT-943||most of the catalog exoplanet live from dozens of two hundreds of light-years away
NDGT-944||rightness is less than 1 billions that of the Sun and our planet proximity to the sun would make it extremely hard for anybody to see Earth directly with a visible light telescope
NDGT-945||play trying to detect the light of a firefly in the vicinity of a Hollywood Searchlight
NDGT-946||aliens have found us there likely looking in wavelength other than visible light like infrared where our brightness relative to the sun is it better then
NDGT-947||visible-light or else they're Engineers are adapting some other strategy altogether
NDGT-948||maybe they're doing what some of our own Planet Hunters typically do monitoring stars to see if they jiggle at regular intervals a star's periodic jiggle betrays the existence of an orbiting planet that maybe too dim to see directly
NDGT-949||contrary to what most people suppose a planet does not orbit its host star instead both the planet and its host star revolve around the Common Center of mass
NDGT-950||The more mass of the planet the larger the Stars response must be and the more measurable to jiggle gets when you analyze the Stars light
NDGT-951||unfortunately for planet-hunting aliens Earth is puny so the sun barely budges which would further challenge alien engineers
NDGT-952||NASA's Kepler Telescope design InTune to discover earth-like planets
NDGT-953||around sun-like Stars invoke yet another method of detection mightily adding to the exoplanet catalog
NDGT-954||Kepler search for stars whose total brightness dropped slightly and at regular intervals
NDGT-955||these cases Kepler's line-of-sight is just right to see a star get dimmer by a tiny fraction due to one of its own Planet Crossing directly in front of the host star
NDGT-956||with this method you can't see the planet itself
NDGT-957||you can't even see any features on the star's surface Kepler simply tracked changes in a star's Total light but added thousands of exoplanets to the catalog
NDGT-958||including hundreds of multi planet star systems
NDGT-959||from these data you also learn the size of the exoplanet its orbital. And its orbital distance from the host star
NDGT-960||you can always make an educated inference on the planet's mass if you're wondering when Earth passes in front of the sun which is always happening for some lineup
NDGT-961||vitamin Galaxy Wii block one ten-thousandth of the sun surface thereby briefly dimming the sun's Total light by one ten-thousandth of his normal brightness
NDGT-962||fine if it goes till discover the truth exists but learn nothing about happenings on Earth's surface
NDGT-963||radio waves in microwaves might work maybe are eavesdropping aliens have something like the 500 meter radio telescope in the Grillo province of China
NDGT-964||if they do if they tune to the right frequencies they'll certainly notice Earth or rather they'll notice our modern civilization as one of the most luminous sources in the sky
NDGT-968||maybe they wouldn't be able to distinguish Earth radio remission from those of the son forcing them to conclude that the sun is a new kind of odd radio intensive star
NDGT-969||astrophysicist right here on Earth at the University of Cambridge in England was similarly stumped back in 1967
NDGT-970||well surveying the skies with a radio telescope for
NDGT-971||a source of strong radio waves Anthony Huish and his team discovered something extremely odd
NDGT-972||an object pulsing imprecise repeating intervals of slightly more than a second
NDGT-973||Jocelyn Bell a graduate student a few wishes at the time was the first to notice it soon Bells colleagues established that the pulses came from a great distance
NDGT-974||the thought that the signal was technological another culture beaming evidence of its activities across space was irresistible
NDGT-975||asbell recounts we had no proof that it was an entirely natural radio emission
NDGT-976||he was I trying to get a PhD out of a new technique and some silly a lot of Little Green Men had to choose my aerial in my frequency to communicate with us
NDGT-977||within a few days however she discovered other repeating signals coming from other places and our Milky Way galaxy Bell and her Associates realized they discovered a new class of cosmic object a star made entirely of newt
NDGT-978||the pulses with radio waves for every rotation that executes Huish involve sensibly name them pulsars
NDGT-979||turns out intercepting radio wave isn't the only way to be Snoopy
NDGT-980||there's also cosmochemistry the chemical analysis of planetary atmosphere has become a lively field of modern astrophysics as you might guess Cosmo chemistry depends on spectroscopy the analysis of light by means of a spectrometer
NDGT-981||by exploiting the tools and tactics of spectroscopy list Cosmo chemist can infer the presence of Life on an exoplanet regardless of whether that life has sentience Intelligence or technology
NDGT-982||the method works because every element every molecule no matter where it exists in the universe absorbs emits reflects and scatters light in a unique way
NDGT-983||and as already discuss past that light through a spectrometer and you'll find feature that can rightly be called
NDGT-984||chemical fingerprints the most visible fingerprints are made by the chemicals most excited by the pressure and temperature of their environment
NDGT-987||that way the chemicals in Earth's atmosphere could interact with the light leaving there marks for
NDGT-988||to see some molecules ammonia carbon dioxide water show-up abundantly in the universe where the life is present or not
NDGT-989||but other molecules thrive in the presence of life itself
NDGT-990||another readily detected biomarker is there a sustained level the molecule methane
NDGT-991||two-thirds of which is produced by human related activities such as fuel oil production rice cultivation sewage and the burps and farts of domestic livestock
NDGT-992||natural sources comprising the remaining third include decomposing vegetation and wetlands and Termite influences
NDGT-994||if the aliens track our nighttime side while we orbit our host star they might notice a surge of sodium from our widespread use of sodium vapor lamps that switch on at dusk in urban and Suburban municipalities
NDGT-995||most telling however would be our free-floating oxygen would constitute a full fifth of our atmosphere
NDGT-996||oxygen which after hydrogen and helium is the third most abundant element in the cosmos is chemically active and bonds readily with atoms of hydrogen carbon nitrogen silicon sulfur iron and so on
NDGT-997||it even bonds with itself that's for oxygen to exist in a steady-state something must be liberated as fast as it's being consumed
NDGT-998||here on Earth The Liberation is traceable to life photosynthesis carried out by plants and many bacteria creates free oxygen in the oceans and in the atmosphere
NDGT-999||free oxygen intern enable the existence of
NDGT-1000||oxygen metabolizing life including us and practically every other creature in the animal kingdom
NDGT-1001||we are circling already know the significance of our planets distinctive chemical fingerprints but distant aliens who come upon it will have to interpret their findings and test their assumptions must a periodic appearance of sodium be techno Jenik
NDGT-1002||free oxygen is surely biogenic how about methane it to is chemically unstable and yes some of it is anthropogenic but as we've seen methane has nonliving agents as well
NDGT-1003||if all the aliens decide the Earth's chemical features are sure evidence of Life maybe it'll wonder if the life is intelligent
NDGT-1004||presumably the aliens communicate with one another and perhaps they'll presume that other intelligent life-forms communicate to maybe that's when they'll decide to eavesdrop on Earth with their radio telescope to see what part of the electromagnetic spectrum its inhabitants of Master
NDGT-1007||the first exoplanet was discovered in 1995 and as of this writing the tally is rising through 3000 most found in a small pocket of the Milky Way Around the solar system
NDGT-1008||stop this plenty more where they came from after all our galaxy contains more than 100 billion stars in the known universe Harvest some hundred billion galaxies
NDGT-1009||our search for life in the universe drives the search for exoplanets some of which resemble Earth not detail of course but in overall properties
NDGT-1010||latest estimates extrapolating from the current catalogs suggest as many as forty billion Earth-like planets in the Milky Way alone those are the planets out of descendants might want to visit someday
NDGT-1011||by choice if not by necessity
NDGT-1012||chapter 12 section on the cosmic perspective
NDGT-1013||of all the Sciences cultivated by mankind astronomy is acknowledged to be and undoubtedly is the most Sublime the most interesting and them
NDGT-1015||James Ferguson 1757
NDGT-1016||long before anyone knew that the Universe had a beginning before we knew that the nearest large Galaxy like 2 million light-years from Earth before we knew how Stars work or whether atoms exist
NDGT-1017||James Ferguson's enthusiastic introduction to his favorite science rang true
NDGT-1018||yet his words apart from their 18th century flourish could have been written yesterday
NDGT-1019||but who gets to think that way who gets to celebrate this Cosmic view of life
NDGT-1020||not the migrant Farm worker not the Sweatshop worker
NDGT-1021||certainly not the homeless person rummaging through the trash for food
NDGT-1023||yet the cosmic view comes with a hidden cost
NDGT-1024||when I travel thousands of miles to spend a few moments in the fast-moving shadow of the moon during a total solar eclipse
NDGT-1025||sometimes I lose side of earth when I pause and reflect on our expanding Universe with its galaxies hurdling away from one another embedded within the ever stretching four-dimensional fabric of space and time
NDGT-1026||sometimes I forget that accounted people walk this Earth without food or shelter and that children are disproportionately represented among them
NDGT-1029||and well-being and sometimes I forget that powerful people rarely do all they can to help those who cannot help themselves
NDGT-1030||I occasionally forget these things because however big the world is in our hearts our minds and our outside digital Maps the universe is even bigger
NDGT-1031||a depressing thought to some but a liberating thought to me
NDGT-1032||considered an adult tends to the traumas of a child
NDGT-1033||spilled milk a broken toy a scraped knee
NDGT-1034||as adults we know the kids have no clue of what constitutes a genuine problem because inexperience greatly limit their childhood perspective
NDGT-1035||children do not yet know that the world doesn't revolve around them
NDGT-1036||as grown-ups deer we admit to ourselves that we to have a collective immaturity of you dare we admit that our thought
NDGT-1037||and behaviors spring from a belief that the world revolves around us
NDGT-1038||apparently not yet evidence of bounds part the curtains of society's racial ethnic religious nationally cultural conflicts and you find the human ego turning the knobs and pulling leavers
NDGT-1040||back in January 2000 the newly rebuilt Hayden planetarium in New York City feature to space show titled passport to the universe which visitors on a virtual zoomed from the planetarium out to
NDGT-1041||edge of the cosmos enroute the audienceview dearth
NDGT-1042||and then the solar system then watched the 100 billion stars in the Milky Way galaxy shrink in turn to barely visible dots on the planetariums Dome
NDGT-1043||within a month of opening day I received the letter from an Ivy League professor of psychology whose expertise was in things that make people feel insignificant
NDGT-1045||how could that be everytime I see the space show and others we've produced I feel alive and spirited and connected I also feel large knowing that the goings-on within the 3lb
NDGT-1046||membrane what an able to figure out our place in the universe
NDGT-1049||link across species both living and extinct extending back nearly four billion years to the earliest single-celled organisms on Earth
NDGT-1050||I know what you're thinking we're smarter than bacterial no-doubt-about-it we're smarter than every other living creature that ever ran crawled or slitted on Earth
NDGT-1052||try as they might primatologist will never get a chimpanzee to do long division or trigonometry
NDGT-1053||if small genetic differences between us and our fellow Apes account for what appears to be a vast difference in intelligence then maybe that difference in intelligence is not so bad after all
NDGT-1054||life-form whose brainpower is to ours as ours is to a chimpanzees
NDGT-1057||if a huge genetic death separated us from our
NDGT-1058||closest relative in the animal kingdom we could justifiably celebrate our Brilliance we might be entitled to walk around thinking we're distant and distinct from our fellow creatures
NDGT-1059||but no such Gap exists instead we are one with the rest of nature fitting neither above nor below but within
NDGT-1060||need more ego softeners simple comparisons are quantities size and scale do the job well
NDGT-1061||take water it's simple common and vital there are more molecules of water in a cup of the stuff then there are cups of water in all the world oceans
NDGT-1062||every cup the passes through a single person and eventually rejoins the world water supply holds enough molecules to mix 1500 of them into every other cup of water in the world
NDGT-1063||No Way Around It some of the water you
NDGT-1064||drink pass through the kidneys of Socrates Genghis Khan Joan of Arc
NDGT-1065||about are also vital a single breath both drawers and more are molecules then there are breathless and are in Earth's entire atmosphere
NDGT-1066||that means some of the air you just breathe passed through the lungs of Napoleon Beethoven
NDGT-1068||want a sweeping view of the past are unfolding Cosmic perspective takes you there
NDGT-1069||light takes time to reach Earth's observatories from the depths of space and so you see objects and phenomena not as they are but as they once were
NDGT-1070||back almost to the beginning of time itself
NDGT-1071||within that Horizon the Reckoning Cosmic Evolution unfold continuously in full View
NDGT-1073||the result the four most common chemically reactive elements in the universe hydrogen oxygen carbon and nitrogen are the four most common elements of life on Earth
NDGT-1074||with carbon serving as the foundation of biochemistry
NDGT-1075||we do not simply live in this universe the universe lives within us
NDGT-1076||that being said we may not even be over this Earth simple separate lines at Reser
NDGT-1077||when considered together have forced investigators to reassess who we think we are and we we think we came from
NDGT-1078||as we've already seen what a large asteroid strikes a planet the surrounding areas can recoil from the impact energy catapulting rocks into space
NDGT-1079||from there they can travel to and land on other planetary surfaces
NDGT-1080||s microorganisms can be Hardy
NDGT-1081||extremophiles on Earth can survive wide range of temperature pressure and radiation encountered during space travel
NDGT-1082||if the Rocky ejecta from an impact hails from a planet with life the microscopic Foreigner could have stowed away in the Rocks nooks and crannies
NDGT-1083||recent evidence suggests that shortly after the formation of our solar system Mars was wet and perhaps fertile even before Earth was
NDGT-1084||collectively these findings tell us it's conceivable that life began on Mars and later seeded life on earth a process known as panspermia
NDGT-1085||so things might just might be descendants of Martian
NDGT-1087||today how easy it is to presume that one universe is all there is yet
NDGT-1088||virgin series of modern cosmology as well as the continually reaffirmed in probability that anything is unique require that we remain open to the latest assault on our plea for distinctiveness the Multiverse
NDGT-1089||the cosmic perspective flows from fundamental knowledge but it's more than about what you know it's also about having the wisdom and insight to apply that knowledge to assessing our place in the universe and its attributes are clear
NDGT-1090||Cosmic perspective comes from the frontiers of science yet it is not solely the Providence of the scientist it belongs to everyone
NDGT-1091||the cosmic perspective is humble the cosmic perspective is spiritual even Redemptive
NDGT-1092||but not religious the cosmic perspective enables us to grasp in the same thought the large and the small the cosmic perspective
NDGT-1094||the cosmic perspective shows Earth to be a moat
NDGT-1095||but it's a precious smoke and for the moment it's the only home we have
NDGT-1097||the cosmic perspective reminds us that in space where there is no air
NDGT-1098||waggle not wave indication that perhaps flag-waving in space exploration do not mix
NDGT-1099||the cosmic perspective not only in braces are genetic kinship with all life on Earth but also values are chemical kinship with any yet-to-be-discovered life in the universe as well as our Atomic kinship with the universe itself
NDGT-1101||yet of all I predecessors had felt that way the farmer would instead be a cave dweller chasing down his dinner with a stick in a rock
NDGT-1102||during our brief stay on planet Earth we all ourselves and our Descendants the opportunity to explore in part because it's fun to do but there's a far nobler reason
NDGT-1104||acknowledgements
NDGT-1105||the continued success of Cosmos Carl Sagan's magnum opus argue strongly for Carl's affability and intelligence
NDGT-1106||but it also reveals a hidden hunger in us all to learn about our place in the universe and embrace why that matters intellectually culturally and emotionally
NDGT-1107||these properties distinguish the work of Carl Sagan and his collaborators from all other efforts to communicate science
NDGT-1108||most good books in the genre teach you what to know in the author's field of expertise what's hot what's interesting in clear and simple language but rarely is that information shaped into knowledge and even more rarely is that
NDGT-1109||College shaped into wonder the foundation of a cosmos perspective on the world
NDGT-1110||dear icert the cosmos wielded this power in ways that profoundly influenced how we would observe interpret and conduct Our Lives
